txn_id,source_id,target_id,quantity,price,timestamp,region,product_category
TXN-000948,MFG-004,DST-032,4812,42.58,2025-08-01 18:27:20,central,electronics
TXN-000949,MFG-005,DST-006,1630,49.74,2025-08-01 18:39:18,north,electronics
TXN-000950,MFG-007,DST-009,3395,9.79,2025-08-02 00:41:58,central,medicine
TXN-000951,DST-039,RTL-015,314,9.41,2025-08-02 02:27:32,west,seeds
TXN-000952,MFG-003,DST-040,3734,13.18,2025-08-02 10:12:36,east,fertilizer
TXN-000953,MFG-006,DST-040,2721,12.57,2025-08-02 10:23:00,south,fertilizer
TXN-000954,DST-040,RTL-056,163,42.43,2025-08-02 15:33:57,west,fertilizer
TXN-000955,DST-040,RTL-021,340,33.31,2025-08-03 00:14:02,west,fertilizer
TXN-000956,MFG-012,DST-016,4325,47.14,2025-08-03 01:21:28,south,electronics
TXN-000957,DST-007,RTL-061,72,36.48,2025-08-03 04:39:01,west,fertilizer
TXN-000958,DST-037,RTL-043,365,42.85,2025-08-03 06:51:41,west,fertilizer
TXN-000959,DST-011,RTL-027,301,34.73,2025-08-03 07:13:47,central,fertilizer
TXN-000960,DST-039,RTL-065,237,11.81,2025-08-03 22:08:06,west,seeds
TXN-000961,DST-013,RTL-045,166,31.53,2025-08-04 04:17:40,east,medicine
TXN-000962,MFG-011,DST-018,2483,11.81,2025-08-04 04:33:59,central,fertilizer
TXN-000963,MFG-004,DST-036,2822,11.9,2025-08-05 13:29:39,central,fertilizer
TXN-000964,DST-021,RTL-057,105,31.74,2025-08-05 23:59:05,central,medicine
TXN-000965,MFG-002,DST-020,3858,10.09,2025-08-06 02:32:40,west,medicine
TXN-000966,DST-014,RTL-043,379,41.82,2025-08-06 04:00:18,north,fertilizer
TXN-000967,DST-004,RTL-014,222,41.28,2025-08-06 05:59:55,east,fertilizer
TXN-000968,DST-023,RTL-022,99,40.94,2025-08-06 06:18:32,central,fertilizer
TXN-000969,MFG-004,DST-032,3254,56.21,2025-08-06 07:20:13,central,electronics
TXN-000970,MFG-004,DST-032,1330,54.85,2025-08-06 18:39:29,central,electronics
TXN-000971,MFG-012,DST-019,1691,3.57,2025-08-07 00:02:50,south,seeds
TXN-000972,MFG-003,DST-032,2138,48.4,2025-08-07 17:16:07,east,electronics
TXN-000973,MFG-008,DST-028,4989,8.17,2025-08-07 22:01:31,east,medicine
TXN-000974,MFG-006,DST-019,1384,4.3,2025-08-08 08:28:35,south,seeds
TXN-000975,MFG-009,DST-031,1336,14.89,2025-08-08 10:49:34,north,fertilizer
TXN-000976,DST-011,RTL-036,208,34.62,2025-08-08 19:22:37,central,fertilizer
TXN-000977,DST-002,RTL-085,67,12.29,2025-08-09 04:18:55,central,seeds
TXN-000978,MFG-010,DST-007,1075,12.88,2025-08-09 08:43:35,north,fertilizer
TXN-000979,MFG-007,DST-024,1554,9.44,2025-08-09 11:35:12,central,medicine
TXN-000980,DST-007,RTL-046,119,43.18,2025-08-09 11:49:52,west,fertilizer
TXN-000981,DST-021,RTL-062,79,27.54,2025-08-09 15:02:36,central,medicine
TXN-000982,DST-027,RTL-018,170,171.46,2025-08-10 01:37:11,west,electronics
TXN-000983,MFG-010,DST-019,4873,3.24,2025-08-10 05:32:25,north,seeds
TXN-000984,MFG-002,DST-022,4361,9.58,2025-08-10 09:23:08,west,medicine
TXN-000985,DST-030,RTL-024,232,153.62,2025-08-10 20:25:25,north,electronics
TXN-000986,MFG-005,DST-006,3892,48.79,2025-08-10 22:56:27,north,electronics
TXN-000987,DST-019,RTL-047,329,9.16,2025-08-11 11:46:40,south,seeds
TXN-000988,MFG-006,DST-026,4241,9.13,2025-08-11 12:05:08,south,medicine
TXN-000989,DST-005,RTL-003,254,166.18,2025-08-11 13:11:37,east,electronics
TXN-000990,DST-028,RTL-063,252,24.64,2025-08-11 19:42:56,west,medicine
TXN-000991,MFG-003,DST-038,4201,43.96,2025-08-12 07:22:06,east,electronics
TXN-000992,DST-035,RTL-025,257,30.4,2025-08-12 12:15:37,east,medicine
TXN-000993,DST-035,RTL-025,365,28.25,2025-08-12 12:35:05,east,medicine
TXN-000994,DST-038,RTL-047,270,130.43,2025-08-12 13:26:44,west,electronics
TXN-000995,DST-035,RTL-025,94,26.05,2025-08-13 10:44:45,east,medicine
TXN-000996,DST-035,RTL-025,351,31.75,2025-08-13 22:54:45,east,medicine
TXN-000997,DST-035,RTL-025,290,25.87,2025-08-14 07:39:01,east,medicine
TXN-000998,DST-021,RTL-043,354,23.82,2025-08-14 18:56:56,central,medicine
TXN-000999,DST-034,RTL-061,165,40.61,2025-08-14 20:13:42,north,fertilizer
TXN-001000,MFG-003,DST-001,3830,3.76,2025-08-14 22:22:43,east,seeds
TXN-001001,DST-013,RTL-035,356,25.66,2025-08-14 23:41:04,east,medicine
TXN-001002,DST-010,RTL-015,183,32.69,2025-08-15 04:49:04,central,medicine
TXN-001003,DST-035,RTL-025,186,32.68,2025-08-15 05:08:53,east,medicine
TXN-001004,DST-033,RTL-019,380,42.67,2025-08-15 15:40:38,west,fertilizer
TXN-001005,MFG-001,DST-013,3490,10.03,2025-08-15 16:57:51,central,medicine
TXN-001006,DST-027,RTL-015,353,174.43,2025-08-16 01:46:05,west,electronics
TXN-001007,DST-035,RTL-025,25,31.63,2025-08-16 06:02:54,east,medicine
TXN-001008,DST-030,RTL-035,27,143.48,2025-08-16 09:59:19,north,electronics
TXN-001009,DST-015,RTL-021,157,3.3,2025-08-16 15:41:29,central,seeds
TXN-001010,DST-035,RTL-025,281,31.15,2025-08-17 13:04:28,east,medicine
TXN-001011,DST-035,RTL-025,397,31.47,2025-08-17 15:10:29,east,medicine
TXN-001012,DST-035,RTL-025,89,33.88,2025-08-17 16:10:02,east,medicine
TXN-001013,DST-024,RTL-082,49,23.68,2025-08-17 16:53:30,central,medicine
TXN-001014,DST-035,RTL-025,73,33.95,2025-08-17 17:43:45,east,medicine
TXN-001015,DST-035,RTL-025,57,27.84,2025-08-17 21:28:02,east,medicine
TXN-001016,DST-029,RTL-044,224,10.6,2025-08-18 00:26:05,east,seeds
TXN-001017,DST-001,RTL-026,270,9.79,2025-08-18 06:09:47,west,seeds
TXN-001018,DST-003,RTL-006,287,31.36,2025-08-18 09:57:14,east,fertilizer
TXN-001019,MFG-005,DST-006,4720,40.35,2025-08-18 13:11:52,north,electronics
TXN-001020,DST-029,RTL-066,250,9.13,2025-08-18 16:56:13,east,seeds
TXN-001021,DST-023,RTL-068,372,29.86,2025-08-18 18:00:37,central,fertilizer
TXN-001022,DST-035,RTL-025,103,26.22,2025-08-18 22:28:13,east,medicine
TXN-001023,DST-032,RTL-042,202,119.93,2025-08-19 00:03:44,central,electronics
TXN-001024,DST-035,RTL-025,291,30.39,2025-08-19 05:06:16,east,medicine
TXN-001025,MFG-007,DST-025,4280,3.03,2025-08-19 08:55:17,central,seeds
TXN-001026,DST-035,RTL-025,102,33.62,2025-08-19 13:43:49,east,medicine
TXN-001027,MFG-010,DST-023,2742,13.6,2025-08-19 14:53:28,north,fertilizer
TXN-001028,DST-039,RTL-056,73,8.23,2025-08-20 05:48:35,west,seeds
TXN-001029,DST-026,RTL-069,104,26.42,2025-08-20 11:16:09,east,medicine
TXN-001030,DST-021,RTL-038,195,32.63,2025-08-20 13:48:37,central,medicine
TXN-001031,MFG-004,DST-030,4175,53.55,2025-08-20 16:48:18,central,electronics
TXN-001032,DST-035,RTL-025,364,29.0,2025-08-21 00:39:22,east,medicine
TXN-001033,MFG-003,DST-034,2628,12.81,2025-08-21 01:17:49,east,fertilizer
TXN-001034,DST-035,RTL-025,352,21.54,2025-08-21 03:18:50,east,medicine
TXN-001035,DST-024,RTL-009,229,30.57,2025-08-21 04:59:03,central,medicine
TXN-001036,DST-035,RTL-025,303,21.75,2025-08-21 07:13:32,east,medicine
TXN-001037,MFG-002,DST-017,2930,13.73,2025-08-21 10:38:22,west,fertilizer
TXN-001038,MFG-012,DST-016,512,64.17,2025-08-21 13:52:11,south,electronics
TXN-001039,DST-036,RTL-025,114,15.52,2025-08-21 16:40:55,south,fertilizer
TXN-001040,MFG-005,DST-038,3625,47.31,2025-08-21 19:08:34,north,electronics
TXN-001041,DST-035,RTL-025,26,27.41,2025-08-21 23:11:16,east,medicine
TXN-001042,DST-035,RTL-025,216,31.18,2025-08-22 01:55:59,east,medicine
TXN-001043,DST-035,RTL-025,96,32.63,2025-08-22 04:50:40,east,medicine
TXN-001044,DST-036,RTL-025,63,15.1,2025-08-22 12:21:37,east,fertilizer
TXN-001045,DST-031,RTL-033,364,43.37,2025-08-22 14:58:32,north,fertilizer
TXN-001046,DST-036,RTL-025,318,16.55,2025-08-22 22:59:20,west,fertilizer
TXN-001047,MFG-008,DST-017,952,15.59,2025-08-22 23:55:07,east,fertilizer
TXN-001048,DST-002,RTL-085,357,11.86,2025-08-23 01:10:00,central,seeds
TXN-001049,DST-021,RTL-043,398,23.75,2025-08-23 04:33:21,central,medicine
TXN-001050,DST-036,RTL-025,229,15.24,2025-08-23 12:18:58,central,fertilizer
TXN-001051,DST-033,RTL-049,266,28.69,2025-08-23 12:51:52,west,fertilizer
TXN-001052,DST-024,RTL-033,195,29.09,2025-08-23 15:19:00,central,medicine
TXN-001053,DST-012,RTL-079,348,31.14,2025-08-23 18:34:29,north,medicine
TXN-001054,DST-027,RTL-018,224,116.06,2025-08-23 23:57:38,west,electronics
TXN-001055,MFG-007,DST-010,2988,9.33,2025-08-24 06:49:54,central,medicine
TXN-001056,DST-015,RTL-046,131,2.62,2025-08-24 18:19:57,central,seeds
TXN-001057,DST-013,RTL-015,357,25.2,2025-08-25 07:42:56,east,medicine
TXN-001058,DST-017,RTL-087,339,29.09,2025-08-26 01:52:21,central,fertilizer
TXN-001059,DST-036,RTL-025,125,15.51,2025-08-26 05:53:16,south,fertilizer
TXN-001060,MFG-003,DST-032,829,64.84,2025-08-26 08:49:02,east,electronics
TXN-001061,DST-035,RTL-001,142,22.87,2025-08-26 09:18:26,east,medicine
TXN-001062,MFG-001,DST-022,3502,9.63,2025-08-26 15:52:05,central,medicine
TXN-001063,DST-016,RTL-042,352,263.69,2025-08-26 17:44:10,central,electronics
TXN-001064,DST-024,RTL-033,134,22.28,2025-08-26 20:57:51,central,medicine
TXN-001065,MFG-003,DST-034,2117,13.27,2025-08-27 01:15:43,east,fertilizer
TXN-001066,MFG-001,DST-022,926,12.17,2025-08-27 01:53:06,central,medicine
TXN-001067,DST-023,RTL-010,143,28.95,2025-08-27 05:44:39,central,fertilizer
TXN-001068,MFG-001,DST-037,803,15.4,2025-08-27 09:18:32,central,fertilizer
TXN-001069,DST-008,RTL-069,31,160.86,2025-08-27 11:10:13,south,electronics
TXN-001070,MFG-002,DST-020,3811,8.68,2025-08-27 16:12:33,west,medicine
TXN-001071,DST-035,RTL-001,43,25.98,2025-08-27 21:39:36,east,medicine
TXN-001072,DST-035,RTL-001,86,29.36,2025-08-28 08:35:26,east,medicine
TXN-001073,MFG-010,DST-024,442,9.98,2025-08-28 08:49:13,north,medicine
TXN-001074,MFG-002,DST-020,1762,11.32,2025-08-28 17:29:10,west,medicine
TXN-001075,MFG-004,DST-014,1922,12.0,2025-08-28 18:27:12,central,fertilizer
TXN-001076,DST-017,RTL-057,287,42.27,2025-08-29 04:30:08,central,fertilizer
TXN-001077,DST-013,RTL-045,213,29.67,2025-08-29 05:35:43,east,medicine
TXN-001078,DST-036,RTL-025,83,15.68,2025-08-29 05:52:35,south,fertilizer
TXN-001079,DST-035,RTL-001,65,26.11,2025-08-29 08:35:11,east,medicine
TXN-001080,DST-014,RTL-038,308,35.69,2025-08-29 18:29:59,north,fertilizer
TXN-001081,DST-036,RTL-025,146,16.67,2025-08-29 20:05:53,south,fertilizer
TXN-001082,DST-004,RTL-063,397,40.87,2025-08-29 21:14:18,east,fertilizer
TXN-001083,MFG-003,DST-029,757,4.3,2025-08-30 03:12:22,east,seeds
TXN-001084,DST-017,RTL-064,40,31.87,2025-08-30 12:08:49,central,fertilizer
TXN-001085,DST-007,RTL-046,138,31.31,2025-08-30 12:58:43,west,fertilizer
TXN-001086,MFG-009,DST-014,3253,12.14,2025-08-30 14:25:49,north,fertilizer
TXN-001087,DST-001,RTL-072,110,9.2,2025-08-30 21:40:00,west,seeds
TXN-001088,MFG-003,DST-008,4001,50.01,2025-08-31 04:09:59,east,electronics
TXN-001089,DST-034,RTL-043,296,39.51,2025-08-31 05:52:49,north,fertilizer
TXN-001090,DST-004,RTL-061,163,29.14,2025-08-31 15:06:44,east,fertilizer
TXN-001091,DST-040,RTL-076,350,39.65,2025-08-31 18:37:31,west,fertilizer
TXN-001092,DST-035,RTL-001,302,33.24,2025-08-31 18:44:10,east,medicine
TXN-001093,DST-007,RTL-044,368,40.43,2025-08-31 19:56:02,west,fertilizer
TXN-001094,DST-005,RTL-015,252,134.61,2025-09-01 02:02:00,east,electronics
TXN-001095,MFG-003,DST-034,1307,13.49,2025-09-01 06:01:42,east,fertilizer
TXN-001096,DST-035,RTL-001,294,31.11,2025-09-01 13:07:24,east,medicine
TXN-001097,MFG-003,DST-027,494,51.89,2025-09-01 16:34:47,east,electronics
TXN-001098,DST-035,RTL-001,331,32.6,2025-09-01 19:42:29,east,medicine
TXN-001099,MFG-007,DST-024,3367,8.72,2025-09-02 03:42:00,central,medicine
TXN-001100,DST-016,RTL-051,208,304.76,2025-09-02 04:34:23,central,electronics
TXN-001101,DST-003,RTL-063,195,40.03,2025-09-02 10:11:44,east,fertilizer
TXN-001102,DST-035,RTL-001,138,28.95,2025-09-02 10:44:41,east,medicine
TXN-001103,DST-036,RTL-025,261,14.83,2025-09-02 19:53:55,south,fertilizer
TXN-001104,DST-035,RTL-001,98,30.97,2025-09-02 23:35:05,east,medicine
TXN-001105,DST-014,RTL-038,256,41.66,2025-09-03 16:17:28,north,fertilizer
TXN-001106,DST-023,RTL-013,372,31.3,2025-09-03 23:21:21,central,fertilizer
TXN-001107,DST-038,RTL-087,275,125.35,2025-09-04 20:26:30,west,electronics
TXN-001108,MFG-007,DST-009,4061,8.13,2025-09-04 21:03:51,central,medicine
TXN-001109,DST-004,RTL-061,340,34.75,2025-09-05 08:24:11,east,fertilizer
TXN-001110,DST-001,RTL-075,31,10.47,2025-09-05 10:10:24,west,seeds
TXN-001111,DST-040,RTL-073,344,42.81,2025-09-05 10:17:23,west,fertilizer
TXN-001112,DST-010,RTL-019,329,33.13,2025-09-05 11:43:32,central,medicine
TXN-001113,DST-019,RTL-082,156,11.79,2025-09-05 12:01:44,south,seeds
TXN-001114,MFG-001,DST-003,493,13.46,2025-09-05 16:58:04,central,fertilizer
TXN-001115,DST-012,RTL-012,292,22.51,2025-09-06 09:11:21,north,medicine
TXN-001116,DST-029,RTL-044,65,10.32,2025-09-06 10:18:23,east,seeds
TXN-001117,MFG-001,DST-031,4573,12.81,2025-09-06 11:05:50,central,fertilizer
TXN-001118,DST-003,RTL-043,215,42.27,2025-09-06 17:44:08,east,fertilizer
TXN-001119,DST-013,RTL-045,125,25.49,2025-09-06 17:51:22,east,medicine
TXN-001120,DST-014,RTL-025,180,32.17,2025-09-06 18:02:44,north,fertilizer
TXN-001121,DST-013,RTL-036,290,29.55,2025-09-06 21:00:55,east,medicine
TXN-001122,MFG-010,DST-024,1022,11.66,2025-09-06 22:16:32,north,medicine
TXN-001123,DST-037,RTL-043,23,40.68,2025-09-06 23:33:53,west,fertilizer
TXN-001124,DST-004,RTL-038,43,35.05,2025-09-07 06:19:11,east,fertilizer
TXN-001125,DST-001,RTL-019,135,10.63,2025-09-08 04:31:32,west,seeds
TXN-001126,DST-006,RTL-026,382,154.03,2025-09-08 07:03:39,central,electronics
TXN-001127,DST-035,RTL-034,61,33.03,2025-09-08 09:47:30,east,medicine
TXN-001128,DST-035,RTL-034,176,26.54,2025-09-08 11:56:45,east,medicine
TXN-001129,MFG-006,DST-006,2948,50.1,2025-09-08 12:14:19,south,electronics
TXN-001130,MFG-001,DST-007,3965,12.98,2025-09-08 15:08:40,central,fertilizer
TXN-001131,DST-019,RTL-082,94,8.97,2025-09-08 20:06:01,south,seeds
TXN-001132,MFG-005,DST-008,4228,44.18,2025-09-09 04:51:44,north,electronics
TXN-001133,DST-035,RTL-034,140,30.76,2025-09-09 06:36:22,east,medicine
TXN-001134,DST-035,RTL-034,365,31.7,2025-09-09 12:22:26,east,medicine
TXN-001135,MFG-006,DST-022,4370,9.76,2025-09-10 10:02:22,south,medicine
TXN-001136,MFG-003,DST-029,4237,3.39,2025-09-10 17:57:13,east,seeds
TXN-001137,MFG-006,DST-040,4148,13.47,2025-09-10 19:14:39,south,fertilizer
TXN-001138,MFG-004,DST-024,3559,10.02,2025-09-10 19:29:33,central,medicine
TXN-001139,DST-025,RTL-077,269,11.9,2025-09-10 22:13:42,west,seeds
TXN-001140,DST-001,RTL-054,89,11.46,2025-09-11 08:12:15,west,seeds
TXN-001141,MFG-003,DST-027,646,64.5,2025-09-11 09:42:35,east,electronics
TXN-001142,DST-013,RTL-015,21,27.72,2025-09-11 11:40:22,east,medicine
TXN-001143,DST-037,RTL-043,377,31.13,2025-09-11 12:04:27,west,fertilizer
TXN-001144,DST-030,RTL-024,369,144.18,2025-09-11 17:25:49,north,electronics
TXN-001145,DST-007,RTL-059,116,36.57,2025-09-11 22:56:08,west,fertilizer
TXN-001146,DST-025,RTL-035,169,10.68,2025-09-12 00:40:31,west,seeds
TXN-001147,MFG-001,DST-007,2658,12.87,2025-09-12 09:56:41,central,fertilizer
TXN-001148,MFG-009,DST-015,1050,3.97,2025-09-12 11:46:55,north,seeds
TXN-001149,DST-014,RTL-043,326,40.36,2025-09-12 13:31:09,north,fertilizer
TXN-001150,MFG-002,DST-022,1767,10.42,2025-09-12 22:48:50,west,medicine
TXN-001151,MFG-003,DST-027,918,63.37,2025-09-12 23:32:20,east,electronics
TXN-001152,DST-014,RTL-032,97,30.17,2025-09-13 00:48:23,north,fertilizer
TXN-001153,DST-017,RTL-002,202,36.07,2025-09-13 02:12:31,central,fertilizer
TXN-001154,DST-015,RTL-066,223,2.49,2025-09-13 05:38:12,central,seeds
TXN-001155,MFG-006,DST-026,2990,10.18,2025-09-13 11:15:44,south,medicine
TXN-001156,DST-003,RTL-043,109,41.36,2025-09-13 15:22:10,east,fertilizer
TXN-001157,DST-035,RTL-034,290,23.74,2025-09-13 16:51:29,east,medicine
TXN-001158,MFG-008,DST-028,2571,9.8,2025-09-13 23:39:04,east,medicine
TXN-001159,MFG-003,DST-032,4877,44.73,2025-09-14 03:25:38,east,electronics
TXN-001160,DST-037,RTL-054,116,31.69,2025-09-14 08:02:19,west,fertilizer
TXN-001161,DST-023,RTL-003,158,43.89,2025-09-14 09:21:15,central,fertilizer
TXN-001162,DST-012,RTL-014,362,26.0,2025-09-14 10:31:57,north,medicine
TXN-001163,MFG-010,DST-021,4045,10.21,2025-09-14 15:03:48,north,medicine
TXN-001164,MFG-004,DST-024,4695,9.25,2025-09-14 17:09:16,central,medicine
TXN-001165,DST-037,RTL-037,129,43.11,2025-09-14 18:53:28,west,fertilizer
TXN-001166,DST-023,RTL-003,33,31.35,2025-09-14 20:20:00,central,fertilizer
TXN-001167,MFG-003,DST-027,4954,46.95,2025-09-15 07:20:37,east,electronics
TXN-001168,DST-012,RTL-014,208,33.38,2025-09-15 15:10:18,north,medicine
TXN-001169,MFG-005,DST-033,1036,12.52,2025-09-15 15:27:56,north,fertilizer
TXN-001170,DST-006,RTL-065,129,131.18,2025-09-15 20:31:35,central,electronics
TXN-001171,DST-004,RTL-014,140,29.54,2025-09-15 21:11:30,east,fertilizer
TXN-001172,MFG-003,DST-026,2968,10.41,2025-09-15 21:41:36,east,medicine
TXN-001173,DST-009,RTL-001,360,27.45,2025-09-16 01:59:22,east,medicine
TXN-001174,DST-035,RTL-034,388,33.16,2025-09-16 13:06:44,east,medicine
TXN-001175,MFG-012,DST-019,1832,4.06,2025-09-17 11:49:23,south,seeds
TXN-001176,MFG-012,DST-011,757,14.23,2025-09-17 16:50:14,south,fertilizer
TXN-001177,MFG-006,DST-033,2352,12.49,2025-09-17 22:51:37,south,fertilizer
TXN-001178,MFG-009,DST-006,3700,51.78,2025-09-18 11:08:21,north,electronics
TXN-001179,DST-040,RTL-056,251,28.49,2025-09-18 14:15:30,west,fertilizer
TXN-001180,MFG-012,DST-037,1395,14.16,2025-09-18 14:26:25,south,fertilizer
TXN-001181,DST-031,RTL-062,396,34.38,2025-09-18 22:18:29,north,fertilizer
TXN-001182,DST-024,RTL-033,236,21.51,2025-09-19 03:55:18,central,medicine
TXN-001183,MFG-012,DST-037,4595,12.07,2025-09-19 07:58:16,south,fertilizer
TXN-001184,DST-008,RTL-074,140,155.02,2025-09-19 08:48:38,south,electronics
TXN-001185,DST-022,RTL-047,219,23.6,2025-09-19 15:29:31,north,medicine
TXN-001186,MFG-003,DST-035,802,10.35,2025-09-20 01:18:05,east,medicine
TXN-001187,MFG-005,DST-023,1862,13.74,2025-09-20 05:01:29,north,fertilizer
TXN-001188,DST-032,RTL-075,287,134.54,2025-09-20 05:06:44,central,electronics
TXN-001189,DST-003,RTL-063,287,42.21,2025-09-20 10:19:53,east,fertilizer
TXN-001190,MFG-003,DST-034,1038,15.63,2025-09-21 07:14:24,east,fertilizer
TXN-001191,DST-027,RTL-045,200,139.93,2025-09-22 01:45:10,west,electronics
TXN-001192,MFG-008,DST-032,510,51.08,2025-09-22 06:59:03,east,electronics
TXN-001193,DST-005,RTL-015,309,145.82,2025-09-22 07:20:46,east,electronics
TXN-001194,DST-015,RTL-046,77,2.89,2025-09-22 14:52:24,central,seeds
TXN-001195,MFG-001,DST-022,2723,8.66,2025-09-22 22:04:38,central,medicine
TXN-001196,MFG-003,DST-027,3672,48.32,2025-09-23 11:00:29,east,electronics
TXN-001197,DST-023,RTL-088,214,32.61,2025-09-23 12:37:22,central,fertilizer
TXN-001198,DST-023,RTL-013,159,31.86,2025-09-23 19:40:15,central,fertilizer
TXN-001199,MFG-003,DST-035,2624,10.34,2025-09-23 22:07:37,east,medicine
TXN-001200,MFG-005,DST-021,1484,9.82,2025-09-24 00:44:37,north,medicine
TXN-001201,DST-009,RTL-001,397,22.36,2025-09-24 05:06:13,east,medicine
TXN-001202,MFG-010,DST-021,485,9.73,2025-09-24 11:52:20,north,medicine
TXN-001203,DST-009,RTL-063,41,24.73,2025-09-24 14:47:43,east,medicine
TXN-001204,MFG-003,DST-001,1554,3.64,2025-09-24 20:30:19,east,seeds
TXN-001205,DST-002,RTL-052,310,8.28,2025-09-25 01:07:50,central,seeds
TXN-001206,DST-037,RTL-002,51,35.47,2025-09-25 04:35:17,west,fertilizer
TXN-001207,DST-017,RTL-064,356,35.18,2025-09-25 08:42:26,central,fertilizer
TXN-001208,DST-034,RTL-067,38,37.29,2025-09-25 09:06:01,north,fertilizer
TXN-001209,DST-016,RTL-064,313,286.65,2025-09-25 11:24:19,central,electronics
TXN-001210,MFG-002,DST-023,2174,13.74,2025-09-25 13:50:10,west,fertilizer
TXN-001211,MFG-001,DST-031,1747,14.08,2025-09-25 13:55:54,central,fertilizer
TXN-001212,MFG-007,DST-009,2791,9.2,2025-09-25 14:42:11,central,medicine
TXN-001213,DST-018,RTL-044,143,44.1,2025-09-25 14:44:42,east,fertilizer
TXN-001214,DST-007,RTL-061,94,34.63,2025-09-25 17:29:26,west,fertilizer
TXN-001215,DST-040,RTL-033,162,28.79,2025-09-25 18:41:56,west,fertilizer
TXN-001216,MFG-002,DST-022,1366,11.11,2025-09-25 21:25:46,west,medicine
TXN-001217,MFG-007,DST-024,3563,10.06,2025-09-25 23:52:29,central,medicine
TXN-001218,DST-027,RTL-023,93,155.22,2025-09-26 01:44:28,west,electronics
TXN-001219,DST-012,RTL-061,214,32.93,2025-09-26 02:32:17,north,medicine
TXN-001220,MFG-009,DST-015,4649,2.88,2025-09-26 05:02:41,north,seeds
TXN-001221,MFG-006,DST-022,4433,9.56,2025-09-26 16:17:55,south,medicine
TXN-001222,MFG-005,DST-023,1829,15.43,2025-09-26 18:15:56,north,fertilizer
TXN-001223,MFG-012,DST-011,3295,12.77,2025-09-26 23:21:02,south,fertilizer
TXN-001224,DST-019,RTL-012,286,10.25,2025-09-27 01:49:56,south,seeds
TXN-001225,MFG-012,DST-016,1041,56.59,2025-09-27 10:14:02,south,electronics
TXN-001226,DST-002,RTL-052,363,8.24,2025-09-27 10:30:30,central,seeds
TXN-001227,MFG-009,DST-031,2123,13.95,2025-09-27 23:14:51,north,fertilizer
TXN-001228,DST-020,RTL-061,208,23.19,2025-09-28 03:30:27,south,medicine
TXN-001229,DST-014,RTL-074,56,38.96,2025-09-28 07:10:40,north,fertilizer
TXN-001230,DST-039,RTL-023,78,10.08,2025-09-28 09:35:41,west,seeds
TXN-001231,DST-001,RTL-054,299,10.96,2025-09-28 13:43:02,west,seeds
TXN-001232,DST-028,RTL-053,159,29.71,2025-09-28 14:19:55,west,medicine
TXN-001233,DST-019,RTL-011,148,11.88,2025-09-29 03:43:00,south,seeds
TXN-001234,MFG-008,DST-004,4689,10.34,2025-09-29 05:03:17,east,fertilizer
TXN-001235,DST-011,RTL-078,278,38.21,2025-09-29 10:56:01,central,fertilizer
TXN-001236,DST-010,RTL-086,96,23.28,2025-09-29 14:05:09,central,medicine
TXN-001237,DST-033,RTL-019,251,31.82,2025-09-29 19:44:45,west,fertilizer
TXN-001238,DST-008,RTL-067,286,148.43,2025-09-30 02:09:00,south,electronics
TXN-001239,DST-023,RTL-088,325,33.24,2025-09-30 03:57:26,central,fertilizer
TXN-001240,MFG-006,DST-022,4339,7.86,2025-09-30 05:18:24,south,medicine
TXN-001241,DST-020,RTL-035,137,23.53,2025-09-30 12:13:52,south,medicine
TXN-001242,DST-039,RTL-032,252,11.72,2025-09-30 17:06:04,west,seeds
TXN-001243,MFG-012,DST-018,2856,12.41,2025-10-01 09:33:30,south,fertilizer
TXN-001244,DST-002,RTL-053,271,10.02,2025-10-01 13:57:06,central,seeds
TXN-001245,MFG-005,DST-006,3874,49.29,2025-10-01 16:33:33,north,electronics
TXN-001246,DST-022,RTL-047,102,32.24,2025-10-01 17:44:44,north,medicine
TXN-001247,DST-020,RTL-065,189,23.42,2025-10-01 18:52:57,south,medicine
TXN-001248,MFG-005,DST-005,608,62.68,2025-10-01 20:15:43,north,electronics
TXN-001249,DST-007,RTL-004,219,30.83,2025-10-02 00:19:32,west,fertilizer
TXN-001250,DST-032,RTL-015,133,153.35,2025-10-02 01:41:50,central,electronics
TXN-001251,MFG-008,DST-028,1921,10.19,2025-10-02 03:28:19,east,medicine
TXN-001252,DST-006,RTL-026,237,133.92,2025-10-02 13:39:42,central,electronics
TXN-001253,DST-033,RTL-004,111,45.3,2025-10-02 16:34:04,west,fertilizer
TXN-001254,DST-020,RTL-061,26,24.84,2025-10-03 07:05:11,south,medicine
TXN-001255,DST-007,RTL-043,145,41.18,2025-10-03 15:22:57,west,fertilizer
TXN-001256,DST-034,RTL-067,88,38.49,2025-10-03 18:49:34,north,fertilizer
TXN-001257,DST-015,RTL-077,65,2.67,2025-10-03 18:58:36,central,seeds
TXN-001258,DST-004,RTL-061,53,43.14,2025-10-04 01:51:39,east,fertilizer
TXN-001259,DST-007,RTL-029,102,34.92,2025-10-04 03:59:08,west,fertilizer
TXN-001260,DST-006,RTL-018,152,137.49,2025-10-04 07:11:23,central,electronics
TXN-001261,DST-028,RTL-077,387,27.59,2025-10-04 15:52:19,west,medicine
TXN-001262,DST-036,RTL-003,257,14.43,2025-10-04 20:04:17,south,fertilizer
TXN-001263,DST-037,RTL-002,87,41.44,2025-10-04 22:41:49,west,fertilizer
TXN-001264,MFG-002,DST-037,3763,13.77,2025-10-05 01:38:27,west,fertilizer
